Booking ID,Booking Date,Booking Time,Customer ID,Driver ID,Vehicle Type,Pickup Location,Drop Location,Ride Distance (km),Booking Status,Cancellation Reason,Payment Method,Booking Value (INR),Driver Rating,Customer Rating,Ride Duration (min)
OLA100193,2024-05-02,08:58:00,CUST1170,, Prime ,Koramangala,BTM Layout,6.2,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100143,2024-06-14,10:24:00,CUST1290,DRV216,suv, KR Puram ,Banashankari,4.2,Success,,Cash,101.76,3.6,4.3,14.9
OLA101217,2024-05-31,19:23:00,CUST1237,DRV227,auto,BTM Layout,Domlur,6.7,Cancelled by Customer,Driver taking too long,,0.0,,,0.0
OLA101337,2024-05-27,00:13:00,CUST1367,DRV256, Bike ,koramangala,KR Puram,3.5,Success,,DEBIT CARD,39.21,4.9,4.5,16.8
OLA100230,2024-02-12,06:01:00,CUST1407,DRV312,Mini,marathahalli,BTM LAYOUT,3.4,Success,,debit card,68.53,4.7,4.7,14.8
OLA100570,2024-01-25,18:58:00,CUST1308,DRV305,SUV,Jayanagar,hsr layout,4.5,Success,,UPI,116.12,4.2,3.9,20.0
OLA100759,2024-06-19,13:57:00,CUST1343,DRV263,Auto,JP Nagar,Airport (KIA),7.8,Success,,Debit Card,80.11,4.2,4.2,23.1
OLA101242,2024-03-18,07:21:00,CUST1443,DRV498,Bike,BTM Layout, Airport (KIA) ,7.2,Cancelled by Driver,Vehicle breakdown,,0.0,,,0.0
OLA100598,2024-06-20,17:05:00,CUST1203,DRV271,Mini,Sarjapur Road,Malleshwaram,4.0,Success,,Ola Money,86.99,4.8,4.1,15.8
OLA100762,2024-04-18,09:23:00,CUST1408,DRV264,SUV,domlur,Sarjapur Road,2.0,Success,,UPI,57.66,3.2,4.9,9.5
OLA100155,2024-03-22,18:55:00,CUST1176,DRV404,Mini, Banashankari ,JP Nagar,14.3,Success,,UPI,189.15,4.6,4.2,38.6
OLA100885,2024-06-25,16:51:00,CUST1194,DRV338,AUTO,Electronic City,domlur,15.7,Success,,Ola Money,154.42,3.2,4.4,37.8
OLA101206,2024-02-07,12:24:00,CUST1284,DRV280,SUV,yelahanka,mg road,9.2,Success,,upi,208.71,5.0,5.0,32.2
OLA101019,2024-04-01,19:00:00,CUST1081,DRV415,SEDAN,Yelahanka, MG Road ,5.7,Success,,Debit Card,100.41,3.9,4.2,22.1
OLA100075,2024-03-03,12:09:00,CUST1196,DRV297,Bike,malleshwaram,ELECTRONIC CITY,4.4,Success,,Ola Money,67.32,3.9,4.9,13.6
OLA100809,2024-06-02,08:08:00,CUST1148,DRV223,Prime,Indiranagar,BTM Layout,7.6,Success,,Wallet,189.22,3.0,5.0,23.8
OLA100415,2024-01-24,07:31:00,CUST1111,DRV375, Sedan , Airport (KIA) ,Banashankari,6.0,Cancelled by Customer,Booked by mistake,,0.0,,,0.0
OLA101231,2024-02-12,18:43:00,CUST1363,DRV371,Sedan,Yelahanka,BELLANDUR,5.9,Success,,CASH,114.05,4.8,4.4,17.4
OLA100931,2024-05-08,09:39:00,CUST1029,DRV479,Auto,MG ROAD,Domlur,4.0,Cancelled by Driver,Too far from pickup,,0.0,,,0.0
OLA100641,2024-06-16,18:50:00,CUST1241,DRV282, Auto ,HEBBAL,Whitefield,11.6,Success,,upi,127.81,4.6,4.4,39.1
OLA100234,2024-02-22,18:36:00,,DRV472,Mini,JP Nagar,HSR Layout,4.0,Success,,OLA MONEY,68.71,5.0,4.6,14.5
OLA100021,2024-06-27,21:50:00,CUST1284,DRV449,Mini,hebbal,jayanagar,5.9,Success,,UPI,108.96,5.0,4.2,20.3
OLA101493,2024-01-06,18:16:00,CUST1299,DRV320,SUV, JP Nagar ,Whitefield,5.3,Success,,credit card,135.02,5.0,3.8,17.7
OLA100030,2024-04-01,08:15:00,CUST1341,DRV252,SEDAN,JP NAGAR,Rajajinagar,7.5,Success,,UPI,149.22,4.1,4.0,18.0
OLA100804,2024-01-01,05:47:00,CUST1164,DRV308,Mini,Marathahalli,MG Road,4.1,Success,,UPI,73.03,,,13.9
OLA100883,2024-02-01,19:39:00,CUST1052,DRV214,Mini,Koramangala,hsr layout,8.6,Success,,UPI,112.75,3.8,4.1,23.3
OLA101055,2024-04-16,21:56:00,CUST1366,DRV475, Mini , Domlur ,jp nagar,15.1,Success,, Debit Card ,202.54,4.0,3.8,33.0
OLA100291,2024-05-01,09:25:00,CUST1437,DRV217,suv,Malleshwaram,Domlur,5.7,Success,,UPI,137.93,5.0,4.5,23.9
OLA100915,2024-01-27,13:53:00,CUST1258,, Sedan ,MG Road,Yelahanka,4.2,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA101277,2024-04-28,08:11:00,CUST1363,DRV256,Auto,hsr layout,Indiranagar,2.5,Success,, Debit Card ,37.01,3.3,3.8,13.1
OLA101094,2024-02-28,23:05:00,CUST1333,DRV399,Bike,koramangala,Hebbal,6.7,Cancelled by Driver,Vehicle breakdown,,0.0,,,0.0
OLA101112,2024-03-03,11:10:00,CUST1330,DRV414, Sedan ,Jayanagar,MARATHAHALLI,,Success,,Ola Money,96.03,4.6,3.9,11.3
OLA100115,2024-03-30,18:52:00,CUST1330,DRV275,Mini, Electronic City , Hebbal ,19.7,Success,,UPI,237.62,3.8,4.3,47.2
OLA101116,2024-05-04,18:14:00,CUST1267,DRV252,Mini,Domlur,Banashankari,4.5,Cancelled by Customer,Found alternate transport,,0.0,,,0.0
OLA100466,2024-06-16,10:09:00,CUST1437,DRV216,Auto,Domlur,Hebbal,5.3,Success,,upi,67.33,,,24.2
OLA100890,2024-04-03,11:28:00,CUST1444,DRV517,SUV,Bellandur,Jayanagar,9.4,Success,,Cash,186.26,4.5,4.6,28.1
OLA100168,2024-02-23,17:31:00,CUST1162,DRV445,Sedan,Marathahalli,YELAHANKA,9.5,Success,,Debit Card,151.66,4.6,5.0,32.3
OLA100408,2024-04-01,19:20:00,CUST1442,DRV443,sedan,JP Nagar,MARATHAHALLI,3.7,Success,,Cash,83.26,4.6,5.0,12.3
OLA100321,2024-06-04,08:16:00,CUST1425,DRV467,prime,BANASHANKARI,KR Puram,15.5,Success,,ola money,333.86,4.0,3.6,40.5
OLA101480,2024-01-07,08:04:00,CUST1380,DRV279,mini,Airport (KIA),INDIRANAGAR,7.7,Success,,cash,112.37,3.0,3.9,26.2
OLA100898,2024-01-01,13:15:00,CUST1241,DRV256,mini, Koramangala ,DOMLUR,5.7,Success,,Debit Card,98.1,5.0,5.0,21.2
OLA101102,2024-05-12,15:56:00,CUST1136,DRV267,SEDAN,banashankari,Electronic City,8.3,Cancelled by Driver,Vehicle breakdown,,0.0,,,0.0
OLA100705,2024-02-04,18:18:00,CUST1227,DRV465,SEDAN,Sarjapur Road,Indiranagar,3.0,Success,,cash,70.96,4.9,4.7,12.3
OLA100921,2024-02-05,09:48:00,CUST1337,DRV355,Bike,whitefield,MALLESHWARAM,5.7,Success,,ola money,60.5,4.2,4.6,18.0
OLA100567,2024-03-30,09:23:00,CUST1071,DRV426,Bike,Domlur,MALLESHWARAM,3.5,Success,, Debit Card ,58.91,3.6,4.1,9.7
OLA100599,2024-03-05,13:05:00,CUST1121,DRV507,Mini, Yelahanka ,banashankari,10.0,Success,,Ola Money,149.97,4.7,4.7,27.0
OLA100258,2024-03-24,06:29:00,CUST1004,DRV388,Mini,Sarjapur Road,Hebbal,7.6,Success,,Wallet,120.79,4.4,4.6,27.5
OLA100256,2024-04-03,11:09:00,CUST1091,DRV218,SUV,Rajajinagar,BTM Layout,14.5,Success,,UPI,285.65,3.7,4.3,34.6
OLA100728,2024-02-12,04:32:00,CUST1055,DRV367,Sedan,Jayanagar,BTM LAYOUT,4.8,Success,,UPI,110.23,4.3,4.3,15.4
OLA100706,2024-05-07,09:24:00,CUST1012,DRV291,Sedan,Marathahalli,WHITEFIELD,9.1,Success,, Credit Card ,153.17,3.5,4.4,23.4
OLA100988,2024-04-25,08:01:00,CUST1203,DRV318,SEDAN,Airport (KIA), Domlur ,16.1,Success,,UPI,243.67,4.3,4.2,54.0
OLA100498,2024-02-27,08:38:00,CUST1003,DRV495,Sedan,BTM Layout,jp nagar,8.1,Cancelled by Driver,Traffic/road closure,,0.0,,,0.0
OLA100899,2024-01-25,06:51:00,CUST1376,DRV371,Sedan,banashankari,SARJAPUR ROAD,4.3,Success,,UPI,82.92,3.4,3.0,13.3
OLA100131,2024-02-07,07:18:00,CUST1424,DRV441,Auto,Electronic City,Malleshwaram,8.9,Success,,Debit Card,99.66,5.0,4.2,31.5
OLA101221,2024-04-05,06:26:00,CUST1334,DRV211,Mini, Indiranagar ,Electronic City,4.0,Success,, Debit Card ,68.06,5.0,4.8,15.1
OLA100101,2024-06-01,14:29:00,CUST1258,DRV509, Sedan ,MG Road,Sarjapur Road,6.3,Success,,UPI,124.83,3.9,4.2,18.9
OLA100172,2024-01-23,16:14:00,CUST1273,DRV219,Bike,HSR Layout, KR Puram ,8.6,Success,,cash,93.07,4.5,4.2,24.7
OLA100492,2024-05-16,09:39:00,CUST1295,DRV428,Mini,Yelahanka,Hebbal,4.1,Cancelled by Driver,Too far from pickup,,0.0,,,0.0
OLA101441,2024-01-29,20:38:00,CUST1247,DRV284,Mini,Malleshwaram,Yelahanka,3.3,Success,,UPI,68.76,5.0,4.7,17.7
OLA100111,2024-02-28,13:53:00,CUST1342,DRV381,Mini,indiranagar,KR Puram,6.4,Cancelled by Driver,Too far from pickup,,0.0,,,0.0
OLA101225,2024-02-18,08:28:00,CUST1414,DRV200,PRIME,Indiranagar,Domlur,9.5,Success,,UPI,230.06,,,23.1
OLA101021,2024-03-17,03:59:00,CUST1449,DRV319,auto,malleshwaram,MG Road,4.1,Success,,UPI,60.43,3.5,4.1,12.2
OLA101227,2024-06-12,10:11:00,CUST1297,DRV405,Sedan,Banashankari,Hebbal,4.0,Success,,Cash,75.43,4.5,3.9,13.9
OLA100713,2024-03-25,15:51:00,,DRV511,SUV,Bellandur,Rajajinagar,4.4,Success,,UPI,100.33,3.7,3.9,13.5
OLA100828,2024-02-26,17:15:00,CUST1185,,Mini,KORAMANGALA,BELLANDUR,4.4,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA101020,2024-04-22,18:29:00,CUST1303,DRV494,Auto,Bellandur,Malleshwaram,17.9,Success,,Credit Card,183.22,3.8,4.5,50.3
OLA101161,2024-01-17,08:40:00,CUST1099,DRV371,Auto, KR Puram , Koramangala ,5.3,Success,,cash,83.54,3.2,4.0,20.0
OLA100961,2024-02-20,20:56:00,CUST1232,DRV207,MINI,Rajajinagar,marathahalli,15.5,Success,,OLA MONEY,208.47,4.7,5.0,40.4
OLA100660,2024-01-31,17:29:00,CUST1242,DRV216,Auto,JP Nagar,BANASHANKARI,4.6,Success,,UPI,79.45,4.7,4.4,11.9
OLA101403,2024-03-13,19:57:00,CUST1176,DRV408,bike,mg road,HSR Layout,7.5,Success,,DEBIT CARD,87.07,5.0,5.0,20.9
OLA100271,2024-04-08,07:12:00,CUST1329,DRV469,Mini,JP Nagar,koramangala,9.1,Cancelled by Customer,Booked by mistake,,0.0,,,0.0
OLA100064,2024-04-19,09:39:00,CUST1030,DRV512,Prime,MG ROAD,BTM Layout,10.1,Success,,cash,235.77,4.6,5.0,35.1
OLA100394,2024-01-21,17:42:00,CUST1252,DRV514,Mini,JP NAGAR,Indiranagar,2.8,Success,,OLA MONEY,71.24,4.3,4.8,14.9
OLA101095,2024-02-06,19:11:00,CUST1289,DRV204,mini,ELECTRONIC CITY,HSR LAYOUT,19.9,Success,,Ola Money,254.75,4.5,4.6,70.1
OLA100893,2024-04-18,08:12:00,CUST1206,DRV290,SUV,Malleshwaram,Airport (KIA),18.7,Success,,upi,367.16,4.5,3.8,63.5
OLA101296,2024-03-26,20:07:00,CUST1157,DRV320,SEDAN,Airport (KIA),BELLANDUR,18.9,Success,,Credit Card,297.25,3.9,4.5,41.7
OLA100544,2024-05-14,19:30:00,CUST1363,DRV472,AUTO,JP NAGAR,Hebbal,4.9,Success,,WALLET,67.76,3.8,4.4,16.9
OLA100779,2024-05-21,08:22:00,CUST1142,DRV265,Auto,rajajinagar,whitefield,4.0,Success,,Cash,63.5,3.0,5.0,11.8
OLA101185,2024-05-29,16:55:00,CUST1235,DRV369,Auto,MG Road,Electronic City,7.5,Success,,UPI,76.68,4.4,4.4,22.1
OLA101301,2024-03-13,07:29:00,CUST1310,DRV333,Mini,MALLESHWARAM, MG Road ,3.9,Success,,upi,72.79,4.4,4.2,15.0
OLA100170,2024-03-10,07:39:00,CUST1379,DRV500,Mini,INDIRANAGAR,JP Nagar,6.4,Success,,CASH,92.17,4.4,4.3,23.8
OLA100037,2024-02-19,12:24:00,CUST1346,DRV289,suv,Hebbal, Rajajinagar ,9.7,Success,,Cash,206.04,3.8,5.0,31.0
OLA100244,2024-04-04,19:08:00,CUST1195,DRV268, Auto ,Electronic City,Whitefield,5.9,Success,,Credit Card,78.12,4.7,4.2,17.7
OLA100083,2024-01-21,16:24:00,CUST1317,DRV323,Sedan,sarjapur road,Electronic City,3.1,Success,,Ola Money,65.37,4.6,4.3,13.6
OLA101285,2024-02-25,16:23:00,CUST1012,DRV429, Sedan ,DOMLUR,KR Puram,9.5,Success,,cash,158.41,4.4,4.6,31.4
OLA100946,2024-04-29,18:59:00,CUST1121,DRV267,Bike,marathahalli,Hebbal,5.7,Success,,Cash,51.77,4.1,4.7,17.4
OLA100861,2024-03-13,08:42:00,CUST1135,DRV357,BIKE,Rajajinagar,BTM Layout,40.0,Cancelled by Driver,Vehicle breakdown,,0.0,,,0.0
OLA100373,2024-02-02,15:10:00,CUST1068,DRV462, Mini ,SARJAPUR ROAD,Electronic City,3.7,Success,,CASH,57.38,4.2,4.3,18.6
OLA101047,2024-01-29,15:11:00,CUST1442,DRV281,Auto,Bellandur,SARJAPUR ROAD,4.8,Success,,UPI,65.66,4.0,3.7,17.7
OLA101362,2024-03-23,12:43:00,CUST1141,DRV372,mini,Koramangala,Indiranagar,4.1,Success,,UPI,83.36,4.8,4.8,14.5
OLA101333,2024-06-23,13:26:00,CUST1002,DRV467,Bike,sarjapur road, Jayanagar ,5.9,Success,, Cash ,65.18,3.3,4.2,20.4
OLA101171,2024-05-25,17:17:00,CUST1381,DRV488,Auto,bellandur,Domlur,16.8,Success,,Ola Money,172.86,4.4,3.9,47.2
OLA100752,2024-06-03,13:48:00,CUST1136,DRV448,SEDAN,yelahanka,KR Puram,7.4,Success,,UPI,128.7,4.2,4.0,23.4
OLA100508,2024-06-22,09:33:00,CUST1349,DRV221,Mini,JP Nagar, Banashankari ,5.6,Success,,UPI,105.29,5.0,4.4,18.0
OLA101245,2024-05-09,20:58:00,CUST1448,DRV270,Mini,HSR Layout,Whitefield,10.5,Success,,UPI,147.61,2.9,4.2,34.0
OLA101038,2024-01-21,10:40:00,CUST1383,DRV354,Sedan,Koramangala,Jayanagar,4.5,Success,,Debit Card,106.51,,,17.2
OLA101235,2024-04-09,10:19:00,CUST1219,DRV517,SUV,Airport (KIA),Domlur,5.9,Success,, UPI ,122.46,4.9,4.3,23.1
OLA100585,2024-03-31,18:18:00,CUST1164,DRV231,Mini,indiranagar,HSR LAYOUT,16.1,Success,,Ola Money,217.21,4.5,4.2,36.2
OLA100512,2024-02-17,20:44:00,CUST1094,DRV329,MINI,Whitefield,Airport (KIA),12.3,Success,,Debit Card,177.98,3.8,4.6,38.2
OLA100178,2024-02-04,13:29:00,CUST1382,DRV510,Sedan,jp nagar,Airport (KIA),8.5,Cancelled by Customer,Driver taking too long,,0.0,,,0.0
OLA100277,2024-01-16,02:37:00,CUST1360,DRV272,Auto,malleshwaram,Banashankari,6.8,Success,,UPI,98.22,4.3,4.8,17.5
OLA100880,2024-04-25,07:20:00,CUST1302,DRV396,Mini,Koramangala,YELAHANKA,12.1,Cancelled by Customer,Price too high,,0.0,,,0.0
OLA100548,2024-05-20,12:19:00,CUST1290,DRV267,Bike,HEBBAL,HSR Layout,14.9,Success,,ola money,128.08,4.8,4.0,42.3
OLA100720,2024-04-27,11:42:00,CUST1093,DRV491,mini,INDIRANAGAR,Marathahalli,3.7,Success,,credit card,82.27,4.4,4.4,12.5
OLA100477,2024-03-21,17:17:00,CUST1211,,Sedan,BTM Layout,Bellandur,9.7,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100226,2024-06-12,09:24:00,CUST1312,DRV400,SUV,Banashankari,Bellandur,4.0,Success,,UPI,112.37,4.3,4.2,14.4
OLA100633,2024-06-17,21:38:00,CUST1371,,Sedan,DOMLUR, Banashankari ,14.9,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100217,2024-06-26,05:54:00,CUST1407,DRV409,AUTO,electronic city,yelahanka,1.3,Success,,upi,32.66,4.4,4.4,9.5
OLA101054,2024-03-03,12:04:00,CUST1003,DRV216,Auto,Rajajinagar,JP Nagar,,Cancelled by Customer,Change of plans,,0.0,,,0.0
OLA100838,2024-05-24,04:50:00,CUST1247,DRV223,Mini,WHITEFIELD,Yelahanka,15.2,Success,,upi,182.45,4.6,4.6,45.9
OLA100181,2024-01-15,12:32:00,CUST1212,DRV433,SUV,jp nagar,KR Puram,4.5,Success,,UPI,116.18,3.8,5.0,18.3
OLA100919,2024-01-03,15:02:00,CUST1330,DRV517,Sedan,Banashankari,Electronic City,5.3,Success,,UPI,103.24,4.3,5.0,22.4
OLA100746,2024-04-19,08:19:00,CUST1256,DRV472,AUTO,Bellandur, Domlur ,,Success,,UPI,102.64,4.8,4.6,25.8
OLA100902,2024-03-11,19:43:00,CUST1278,DRV430,Prime,malleshwaram,hsr layout,6.8,Success,, Cash ,158.96,4.6,4.4,17.8
OLA101464,2024-01-30,07:28:00,CUST1309,DRV498,Sedan,HSR Layout, Domlur ,15.3,Success,,Ola Money,234.43,4.5,3.8,52.4
OLA100678,2024-06-20,12:07:00,CUST1180,DRV392,Bike,banashankari,Rajajinagar,3.3,Success,,Cash,40.12,3.5,5.0,9.2
OLA100639,2024-05-01,07:39:00,CUST1330,DRV377,SEDAN,Rajajinagar,Koramangala,6.1,Success,,Cash,105.24,4.3,4.7,19.5
OLA100045,2024-04-17,11:49:00,CUST1299,DRV210,Bike,Sarjapur Road,BELLANDUR,2.6,Cancelled by Driver,Too far from pickup,,0.0,,,0.0
OLA100265,2024-03-24,07:45:00,CUST1127,,sedan,Indiranagar,Yelahanka,7.2,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA101089,2024-02-02,14:04:00,CUST1167,DRV361,Bike, Jayanagar ,BTM Layout,8.0,Success,,UPI,72.09,3.7,4.4,29.6
OLA101484,2024-01-17,10:37:00,CUST1346,DRV378,Sedan,rajajinagar,HSR Layout,5.6,Success,,Debit Card,121.77,4.6,4.6,14.1
OLA101239,2024-01-25,01:08:00,CUST1303,DRV214,Bike, KR Puram ,Whitefield,3.7,Success,,OLA MONEY,52.26,3.4,4.3,12.3
OLA101499,2024-02-13,06:26:00,CUST1028,DRV281,Auto,Koramangala,Hebbal,4.3,Cancelled by Driver,Traffic/road closure,,0.0,,,0.0
OLA100897,2024-01-04,17:27:00,CUST1171,DRV210,Mini, Marathahalli ,whitefield,8.9,Success,,Cash,118.02,4.9,4.2,33.6
OLA100851,2024-04-25,19:33:00,CUST1109,DRV332,Mini,INDIRANAGAR,MG ROAD,4.2,Success,,upi,88.05,4.6,4.1,11.8
OLA100095,2024-03-11,08:07:00,CUST1434,DRV432,Mini, Jayanagar ,Koramangala,9.1,Success,,UPI,116.62,4.1,4.3,23.9
OLA100176,2024-03-23,20:00:00,CUST1133,DRV396,Mini, Marathahalli ,BANASHANKARI,6.1,Success,,Credit Card,91.16,4.8,3.3,26.1
OLA100399,2024-03-01,14:54:00,CUST1195,DRV300,Mini,Electronic City,Malleshwaram,13.4,Success,, Ola Money ,186.57,4.6,3.1,40.1
OLA101197,2024-05-02,16:09:00,CUST1120,,Bike,Jayanagar,KR Puram,2.0,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100333,2024-06-03,21:40:00,CUST1155,DRV460,SUV, KR Puram ,yelahanka,4.8,Success,,Cash,112.3,4.1,4.8,18.4
OLA101057,2024-02-13,10:42:00,CUST1173,DRV272,Bike, Airport (KIA) ,jayanagar,1.8,Success,,Credit Card,33.74,4.2,3.8,8.6
OLA100032,2024-04-07,19:54:00,,DRV313,Mini,kr puram,Banashankari,7.7,Cancelled by Customer,Driver taking too long,,0.0,,,0.0
OLA100745,2024-01-24,16:58:00,CUST1196,DRV403,Auto,Whitefield,JP Nagar,2.5,Cancelled by Customer,Driver taking too long,,0.0,,,0.0
OLA101260,2024-05-20,15:17:00,CUST1261,DRV490,Sedan,Marathahalli, Indiranagar ,6.7,Success,,cash,138.25,5.0,4.4,18.8
OLA100375,2024-02-06,18:52:00,CUST1392,DRV293,Auto,MALLESHWARAM,Marathahalli,7.1,Success,,UPI,76.83,4.2,5.0,19.4
OLA101422,2024-05-19,17:20:00,CUST1209,DRV214,Sedan,SARJAPUR ROAD,KR PURAM,2.9,Success,,Credit Card,84.39,2.4,4.2,11.5
OLA100409,2024-04-26,16:40:00,CUST1449,DRV488,sedan,JP Nagar,Hebbal,10.6,Success,,UPI,190.67,3.4,3.9,32.6
OLA100686,2024-02-27,22:27:00,CUST1038,DRV327,Mini,Yelahanka,Hebbal,2.9,Success,,UPI,48.79,3.6,5.0,14.1
OLA100419,2024-06-19,08:07:00,CUST1120,DRV422,SEDAN, HSR Layout ,Hebbal,13.9,Success,,CASH,227.14,4.2,5.0,46.8
OLA101414,2024-02-20,08:14:00,CUST1045,DRV267,Prime,Yelahanka,BELLANDUR,5.2,Success,,upi,140.45,4.1,4.6,21.4
OLA100145,2024-06-26,20:31:00,CUST1102,DRV262,Mini,Whitefield,AIRPORT (KIA),5.6,Success,,Wallet,81.78,4.2,4.0,17.4
OLA100266,2024-01-08,21:54:00,CUST1231,DRV484,Auto,btm layout,MG ROAD,7.4,Cancelled by Customer,Driver taking too long,,0.0,,,0.0
OLA100987,2024-04-14,14:30:00,CUST1145,DRV473,SUV,Bellandur,Koramangala,9.2,Success,,Credit Card,210.39,4.6,4.6,24.2
OLA100015,2024-06-25,08:19:00,CUST1204,DRV391,Sedan,Malleshwaram,KR PURAM,7.5,Success,,UPI,123.63,,,25.3
OLA101119,2024-05-23,16:36:00,CUST1192,DRV510,suv,Bellandur,indiranagar,3.0,Success,,Cash,87.05,5.0,3.7,13.9
OLA100529,2024-01-25,16:55:00,CUST1389,DRV476,suv,KR Puram,jayanagar,5.6,Success,,wallet,124.09,4.2,4.4,17.6
OLA100392,2024-03-14,06:43:00,CUST1383,DRV375,mini,HSR LAYOUT,malleshwaram,10.6,Success,,Debit Card,141.02,3.8,3.7,27.5
OLA100854,2024-06-21,11:33:00,CUST1369,DRV201,PRIME,electronic city,Airport (KIA),2.7,Success,,UPI,88.17,4.3,3.9,15.2
OLA100730,2024-02-25,11:49:00,CUST1306,DRV455,prime, MG Road ,Sarjapur Road,4.5,Cancelled by Driver,Traffic/road closure,,0.0,,,0.0
OLA100802,2024-02-07,12:39:00,CUST1102,DRV246,Bike,Bellandur,kr puram,2.1,Success,,CASH,43.35,4.8,4.7,7.3
OLA100079,2024-04-22,06:58:00,CUST1233,DRV207,Auto, Rajajinagar ,Electronic City,3.2,Cancelled by Customer,Booked by mistake,,0.0,,,0.0
OLA100604,2024-03-17,08:56:00,CUST1082,DRV424,Auto,RAJAJINAGAR,INDIRANAGAR,3.8,Success,,CREDIT CARD,53.62,4.2,4.5,12.8
OLA100388,2024-03-11,08:12:00,CUST1232,DRV406,SUV,Marathahalli,HSR Layout,4.9,Success,,Wallet,115.41,5.0,4.5,19.2
OLA100184,2024-01-21,17:42:00,CUST1447,DRV476,Mini,BANASHANKARI,mg road,3.1,Success,,UPI,54.45,4.8,3.9,13.7
OLA101474,2024-01-09,12:46:00,CUST1175,DRV470,Auto,BTM Layout,JAYANAGAR,5.3,Success,, UPI ,85.16,4.9,3.8,18.9
OLA101405,2024-02-25,01:30:00,CUST1414,DRV418,Mini,Electronic City,BTM Layout,19.0,Success,,UPI,248.22,4.4,4.2,57.7
OLA100836,2024-02-12,05:23:00,CUST1331,DRV417,Mini,MG Road,Electronic City,5.9,Success,,upi,82.23,4.8,4.1,14.0
OLA100191,2024-06-30,07:29:00,CUST1029,DRV487,SEDAN, Rajajinagar ,SARJAPUR ROAD,17.0,Success,,UPI,268.9,5.0,4.5,51.3
OLA100365,2024-06-10,03:37:00,CUST1296,DRV407,auto,JAYANAGAR,INDIRANAGAR,5.4,Success,,DEBIT CARD,74.75,4.4,3.7,15.0
OLA100869,2024-05-05,18:26:00,CUST1037,DRV449,Prime,Whitefield,BTM LAYOUT,5.4,Success,,Debit Card,143.62,4.4,5.0,21.9
OLA101160,2024-02-09,10:16:00,CUST1089,DRV379,Sedan,Indiranagar,Rajajinagar,2.1,Cancelled by Driver,Traffic/road closure,,0.0,,,0.0
OLA100246,2024-04-19,09:08:00,CUST1126,DRV341,AUTO,BTM LAYOUT,Sarjapur Road,4.5,Success,,upi,69.03,4.1,3.9,19.9
OLA100882,2024-03-18,08:48:00,CUST1177,DRV404,Mini,Yelahanka,MALLESHWARAM,10.5,Success,,Ola Money,148.87,4.2,4.3,27.4
OLA100275,2024-06-29,17:36:00,CUST1288,DRV272,SUV,JAYANAGAR,malleshwaram,12.1,Success,, Credit Card ,249.06,3.8,4.6,41.5
OLA100148,2024-01-23,05:25:00,CUST1367,,suv,RAJAJINAGAR,Domlur,1.3,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA101130,2024-04-22,11:35:00,CUST1290,DRV298,Sedan,Malleshwaram,DOMLUR,5.5,Success,,UPI,103.99,4.1,3.9,15.1
OLA100295,2024-01-28,15:06:00,CUST1402,DRV346, Bike ,Banashankari,KR Puram,5.7,Success,,UPI,57.12,5.0,4.6,18.0
OLA100325,2024-06-08,08:46:00,CUST1047,,BIKE,HSR Layout,MG ROAD,5.9,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100771,2024-06-16,18:49:00,CUST1354,DRV245,AUTO,Bellandur,Marathahalli,11.4,Success,,upi,125.17,3.9,4.6,40.4
OLA100800,2024-03-04,09:07:00,CUST1442,DRV334,PRIME,BTM LAYOUT,KR Puram,,Success,,Cash,120.95,4.5,4.6,16.4
OLA100540,2024-06-09,12:40:00,CUST1000,DRV236,Sedan,Yelahanka,jp nagar,2.3,Success,,Cash,48.18,4.3,4.0,14.0
OLA100677,2024-01-03,17:26:00,CUST1284,DRV450,Auto,jp nagar,Whitefield,17.9,Success,,DEBIT CARD,181.82,5.0,4.5,58.5
OLA101135,2024-01-08,17:31:00,CUST1220,DRV268,Prime,Jayanagar,Airport (KIA),2.2,Success,,DEBIT CARD,68.29,3.6,4.5,9.3
OLA100901,2024-02-06,10:01:00,CUST1125,DRV495,Auto,Rajajinagar,Banashankari,8.0,Success,,UPI,85.19,3.2,4.2,19.8
OLA100769,2024-06-22,18:54:00,CUST1075,DRV392,Prime,Rajajinagar,HSR Layout,13.9,Success,,upi,320.78,4.9,5.0,29.4
OLA100006,2024-06-04,16:34:00,CUST1373,DRV325,Mini,Bellandur,Marathahalli,3.7,Success,,Ola Money,85.39,5.0,4.3,14.7
OLA100975,2024-02-24,00:04:00,CUST1251,DRV485, SUV ,HSR Layout, Indiranagar ,6.6,Success,,credit card,146.34,3.8,4.0,22.5
OLA101169,2024-06-07,10:29:00,CUST1280,DRV409,Sedan,Hebbal,JAYANAGAR,2.3,Success,,ola money,58.98,3.5,4.5,10.1
OLA100104,2024-04-18,19:46:00,CUST1026,DRV347,SUV,Banashankari,MG Road,,Success,,UPI,154.74,4.0,4.5,18.3
