Booking ID,Booking Date,Booking Time,Customer ID,Driver ID,Vehicle Type,Pickup Location,Drop Location,Ride Distance (km),Booking Status,Cancellation Reason,Payment Method,Booking Value (INR),Driver Rating,Customer Rating,Ride Duration (min),Booking Day,Booking Month,Booking Week,Is Weekend,Booking Hour,Is Cancelled,Revenue per KM,Validation Flag
OLA101225,2024-02-18,08:28:00,CUST1414,DRV200,Prime,Indiranagar,Domlur,9.5,Success,Not Applicable,UPI,230.06,,,23.1,Sunday,February,7,Yes,8,No,24.22,OK
OLA101226,2024-01-13,09:05:00,CUST1306,DRV388,Sedan,Airport (KIA),Sarjapur Road,4.5,Success,Not Applicable,UPI,82.92,3.7,4.5,16.9,Saturday,January,2,Yes,9,No,18.43,OK
OLA101227,2024-06-12,10:11:00,CUST1297,DRV405,Sedan,Banashankari,Hebbal,4.0,Success,Not Applicable,Cash,75.43,4.5,3.9,13.9,Wednesday,June,24,No,10,No,18.86,OK
OLA101228,2024-04-20,06:16:00,CUST1070,DRV370,Bike,KR Puram,Airport (KIA),3.3,Cancelled by Customer,Driver taking too long,Not Applicable,0.0,,,0.0,Saturday,April,16,Yes,6,Yes,0.0,OK
OLA101229,2024-01-11,10:58:00,CUST1440,DRV520,Mini,Yelahanka,Sarjapur Road,16.4,Success,Not Applicable,Wallet,214.38,4.2,4.4,38.3,Thursday,January,2,No,10,No,13.07,OK
OLA101230,2024-02-22,19:25:00,CUST1041,DRV414,Bike,Malleshwaram,Sarjapur Road,11.3,Success,Not Applicable,Credit Card,84.06,5.0,4.5,45.2,Thursday,February,8,No,19,No,7.44,OK
OLA101231,2024-02-12,18:43:00,CUST1363,DRV371,Sedan,Yelahanka,Bellandur,5.9,Success,Not Applicable,Cash,114.05,4.8,4.4,17.4,Monday,February,7,No,18,No,19.33,OK
OLA101232,2024-04-14,17:06:00,CUST1115,Not Assigned,Mini,Jayanagar,Koramangala,8.8,Driver Not Found,No drivers available in area,Not Applicable,0.0,,,0.0,Sunday,April,15,Yes,17,Yes,0.0,OK
OLA101233,2024-01-28,13:58:00,CUST1036,DRV356,Mini,Bellandur,Hebbal,15.1,Success,Not Applicable,UPI,205.86,3.4,3.1,53.7,Sunday,January,4,Yes,13,No,13.63,OK
OLA101234,2024-01-08,09:13:00,CUST1095,DRV236,Mini,KR Puram,MG Road,7.7,Success,Not Applicable,UPI,112.36,4.2,4.0,25.7,Monday,January,2,No,9,No,14.59,OK
OLA101235,2024-04-09,10:19:00,CUST1219,DRV517,SUV,Airport (KIA),Domlur,5.9,Success,Not Applicable,UPI,122.46,4.9,4.3,23.1,Tuesday,April,15,No,10,No,20.76,OK
OLA101236,2024-06-28,13:51:00,CUST1196,DRV475,Auto,Rajajinagar,Domlur,8.3,Success,Not Applicable,UPI,100.01,4.0,3.5,20.7,Friday,June,26,No,13,No,12.05,OK
OLA101237,2024-01-10,21:48:00,CUST1044,DRV443,Mini,Whitefield,MG Road,6.5,Cancelled by Customer,Wrong pickup location,Not Applicable,0.0,,,0.0,Wednesday,January,2,No,21,Yes,0.0,OK
OLA101238,2024-01-25,12:47:00,CUST1172,DRV323,SUV,Airport (KIA),Indiranagar,4.5,Success,Not Applicable,Credit Card,105.69,4.8,4.2,14.4,Thursday,January,4,No,12,No,23.49,OK
OLA101239,2024-01-25,01:08:00,CUST1303,DRV214,Bike,KR Puram,Whitefield,3.7,Success,Not Applicable,Ola Money,52.26,3.4,4.3,12.3,Thursday,January,4,No,1,No,14.12,OK
OLA101240,2024-06-16,17:16:00,CUST1299,DRV260,Auto,Airport (KIA),HSR Layout,4.4,Success,Not Applicable,UPI,77.27,3.7,3.7,16.8,Sunday,June,24,Yes,17,No,17.56,OK
OLA101241,2024-01-29,17:53:00,CUST1039,DRV301,Sedan,BTM Layout,Koramangala,5.8,Success,Not Applicable,UPI,107.82,5.0,4.2,15.9,Monday,January,5,No,17,No,18.59,OK
OLA101242,2024-03-18,07:21:00,CUST1443,DRV498,Bike,BTM Layout,Airport (KIA),7.2,Cancelled by Driver,Vehicle breakdown,Not Applicable,0.0,,,0.0,Monday,March,12,No,7,Yes,0.0,OK
OLA101243,2024-01-26,07:08:00,CUST1379,DRV509,SUV,KR Puram,Malleshwaram,4.3,Success,Not Applicable,Credit Card,103.4,4.0,4.6,19.3,Friday,January,4,No,7,No,24.05,OK
OLA101244,2024-06-11,14:26:00,CUST1242,DRV217,Mini,JP Nagar,Rajajinagar,21.1,Success,Not Applicable,Cash,249.11,3.9,4.3,47.8,Tuesday,June,24,No,14,No,11.81,OK
OLA101245,2024-05-09,20:58:00,CUST1448,DRV270,Mini,HSR Layout,Whitefield,10.5,Success,Not Applicable,UPI,147.61,2.9,4.2,34.0,Thursday,May,19,No,20,No,14.06,OK
OLA101246,2024-03-08,13:50:00,CUST1336,DRV294,SUV,MG Road,Sarjapur Road,11.4,Success,Not Applicable,Cash,221.39,3.4,4.4,37.3,Friday,March,10,No,13,No,19.42,OK
OLA101247,2024-04-05,05:50:00,CUST1006,DRV257,SUV,Marathahalli,Domlur,8.5,Success,Not Applicable,UPI,183.92,,,21.3,Friday,April,14,No,5,No,21.64,OK
OLA101248,2024-05-02,18:12:00,CUST1339,DRV443,Sedan,Jayanagar,MG Road,3.1,Success,Not Applicable,UPI,63.57,3.7,4.0,14.1,Thursday,May,18,No,18,No,20.51,OK
OLA101249,2024-06-19,07:32:00,CUST1074,DRV234,Sedan,Whitefield,Domlur,6.6,Success,Not Applicable,Ola Money,112.34,4.6,3.0,22.4,Wednesday,June,25,No,7,No,17.02,OK
OLA101250,2024-03-08,11:48:00,CUST1221,DRV221,Bike,Bellandur,Koramangala,3.4,Success,Not Applicable,Debit Card,41.18,3.6,4.3,13.5,Friday,March,10,No,11,No,12.11,OK
OLA101251,2024-02-27,18:08:00,CUST1245,DRV514,Bike,Malleshwaram,Rajajinagar,7.9,Success,Not Applicable,UPI,81.78,4.3,4.7,29.1,Tuesday,February,9,No,18,No,10.35,OK
OLA101252,2024-01-20,12:01:00,CUST1213,DRV233,SUV,Electronic City,Indiranagar,16.8,Success,Not Applicable,Ola Money,328.49,4.0,5.0,48.0,Saturday,January,3,Yes,12,No,19.55,OK
OLA101253,2024-03-18,19:38:00,CUST1167,DRV357,Bike,Airport (KIA),JP Nagar,20.5,Success,Not Applicable,Cash,152.63,4.3,5.0,46.9,Monday,March,12,No,19,No,7.45,OK
OLA101254,2024-06-23,16:42:00,CUST1402,Not Assigned,Mini,Yelahanka,Whitefield,2.3,Driver Not Found,No drivers available in area,Not Applicable,0.0,,,0.0,Sunday,June,25,Yes,16,Yes,0.0,OK
OLA101255,2024-05-16,13:40:00,CUST1032,DRV328,Auto,Marathahalli,Yelahanka,8.3,Success,Not Applicable,UPI,99.23,4.5,4.4,20.0,Thursday,May,20,No,13,No,11.96,OK
OLA101256,2024-02-18,10:19:00,CUST1098,DRV371,SUV,Rajajinagar,Marathahalli,2.0,Success,Not Applicable,Ola Money,58.92,5.0,4.2,11.0,Sunday,February,7,Yes,10,No,29.46,OK
OLA101257,2024-02-05,18:44:00,CUST1151,DRV297,Auto,Banashankari,Sarjapur Road,2.8,Success,Not Applicable,UPI,53.99,5.0,4.2,12.0,Monday,February,6,No,18,No,19.28,OK
OLA101258,2024-03-15,16:13:00,CUST1306,DRV372,Mini,Airport (KIA),Banashankari,13.8,Success,Not Applicable,Cash,174.17,4.3,4.9,43.4,Friday,March,11,No,16,No,12.62,OK
OLA101259,2024-02-07,08:04:00,CUST1129,DRV263,Prime,JP Nagar,Bellandur,4.2,Success,Not Applicable,Cash,99.1,,,15.7,Wednesday,February,6,No,8,No,23.6,OK
OLA101260,2024-05-20,15:17:00,CUST1261,DRV490,Sedan,Marathahalli,Indiranagar,6.7,Success,Not Applicable,Cash,138.25,5.0,4.4,18.8,Monday,May,21,No,15,No,20.63,OK
OLA101261,2024-03-21,07:11:00,CUST1062,DRV385,Auto,Indiranagar,Whitefield,8.0,Success,Not Applicable,Debit Card,104.42,4.4,3.9,22.3,Thursday,March,12,No,7,No,13.05,OK
OLA101262,2024-06-24,12:02:00,CUST1338,DRV490,Mini,MG Road,Banashankari,7.0,Success,Not Applicable,UPI,121.31,4.9,4.0,22.6,Monday,June,26,No,12,No,17.33,OK
OLA101263,2024-06-03,15:17:00,CUST1282,DRV381,Bike,Electronic City,Koramangala,5.2,Success,Not Applicable,Debit Card,62.81,4.9,4.3,21.6,Monday,June,23,No,15,No,12.08,OK
OLA101264,2024-02-22,14:01:00,CUST1082,DRV246,SUV,Domlur,Marathahalli,9.5,Success,Not Applicable,UPI,210.29,4.1,3.5,31.0,Thursday,February,8,No,14,No,22.14,OK
OLA101265,2024-06-05,07:11:00,CUST1112,DRV343,Mini,BTM Layout,Yelahanka,4.1,Cancelled by Customer,Found alternate transport,Not Applicable,0.0,,,0.0,Wednesday,June,23,No,7,Yes,0.0,OK
OLA101266,2024-04-24,08:06:00,CUST1433,DRV241,Sedan,KR Puram,Airport (KIA),2.8,Cancelled by Driver,Traffic/road closure,Not Applicable,0.0,,,0.0,Wednesday,April,17,No,8,Yes,0.0,OK
OLA101267,2024-04-07,02:48:00,CUST1139,DRV305,Bike,Airport (KIA),Rajajinagar,10.4,Success,Not Applicable,Credit Card,101.09,,,32.7,Sunday,April,14,Yes,2,No,9.72,OK
OLA101268,2024-04-23,16:23:00,CUST1073,DRV239,SUV,Bellandur,HSR Layout,2.4,Success,Not Applicable,UPI,81.84,3.7,3.9,10.9,Tuesday,April,17,No,16,No,34.1,OK
OLA101269,2024-03-15,20:24:00,CUST1307,DRV440,Prime,Sarjapur Road,BTM Layout,4.1,Success,Not Applicable,Cash,116.36,4.3,4.6,10.9,Friday,March,11,No,20,No,28.38,OK
OLA101270,2024-04-02,11:31:00,CUST1223,DRV428,Bike,Whitefield,KR Puram,2.1,Success,Not Applicable,Cash,35.25,5.0,4.9,13.4,Tuesday,April,14,No,11,No,16.79,OK
OLA101271,2024-02-13,08:37:00,CUST1330,DRV464,SUV,Jayanagar,Indiranagar,3.6,Success,Not Applicable,Ola Money,109.17,4.4,4.5,10.1,Tuesday,February,7,No,8,No,30.32,OK
OLA101272,2024-01-24,16:35:00,CUST1025,DRV328,Mini,Marathahalli,Airport (KIA),3.9,Success,Not Applicable,UPI,62.37,4.6,4.2,16.9,Wednesday,January,4,No,16,No,15.99,OK
OLA101273,2024-04-14,09:33:00,CUST1034,DRV318,Bike,Domlur,Indiranagar,2.2,Cancelled by Customer,Wrong pickup location,Not Applicable,0.0,,,0.0,Sunday,April,15,Yes,9,Yes,0.0,OK
OLA101274,2024-02-15,09:30:00,CUST1216,DRV285,Mini,Jayanagar,Whitefield,5.3,Success,Not Applicable,UPI,75.32,5.0,3.6,13.9,Thursday,February,7,No,9,No,14.21,OK
OLA101275,2024-04-28,14:23:00,CUST1370,DRV291,Mini,HSR Layout,Marathahalli,2.9,Success,Not Applicable,Debit Card,70.51,4.4,4.0,12.2,Sunday,April,17,Yes,14,No,24.31,OK
OLA101276,2024-05-08,13:03:00,CUST1201,DRV269,Mini,Airport (KIA),Electronic City,3.8,Success,Not Applicable,Debit Card,82.2,3.7,4.8,12.8,Wednesday,May,19,No,13,No,21.63,OK
OLA101277,2024-04-28,08:11:00,CUST1363,DRV256,Auto,HSR Layout,Indiranagar,2.5,Success,Not Applicable,Debit Card,37.01,3.3,3.8,13.1,Sunday,April,17,Yes,8,No,14.8,OK
OLA101278,2024-06-22,18:35:00,CUST1277,DRV406,Bike,KR Puram,JP Nagar,3.3,Success,Not Applicable,Debit Card,45.42,4.6,4.6,13.6,Saturday,June,25,Yes,18,No,13.76,OK
OLA101279,2024-05-14,20:10:00,CUST1257,Not Assigned,Mini,Indiranagar,BTM Layout,4.6,Driver Not Found,No drivers available in area,Not Applicable,0.0,,,0.0,Tuesday,May,20,No,20,Yes,0.0,OK
OLA101280,2024-03-17,07:57:00,CUST1211,DRV395,Sedan,Banashankari,Koramangala,10.9,Success,Not Applicable,Credit Card,177.04,4.4,4.2,40.5,Sunday,March,11,Yes,7,No,16.24,OK
OLA101281,2024-02-07,12:37:00,CUST1404,DRV271,Auto,Hebbal,Rajajinagar,6.0,Success,Not Applicable,Cash,70.33,4.2,4.9,21.6,Wednesday,February,6,No,12,No,11.72,OK
OLA101282,2024-04-29,17:23:00,CUST1104,DRV437,Mini,Indiranagar,Marathahalli,9.5,Cancelled by Driver,Vehicle breakdown,Not Applicable,0.0,,,0.0,Monday,April,18,No,17,Yes,0.0,OK
OLA101283,2024-03-16,10:22:00,CUST1238,DRV397,Bike,Rajajinagar,Whitefield,4.1,Success,Not Applicable,Ola Money,57.55,4.8,4.9,14.6,Saturday,March,11,Yes,10,No,14.04,OK
OLA101284,2024-05-02,05:21:00,CUST1099,DRV358,Bike,HSR Layout,Koramangala,11.4,Success,Not Applicable,UPI,113.16,4.7,3.8,28.1,Thursday,May,18,No,5,No,9.93,OK
OLA101285,2024-02-25,16:23:00,CUST1012,DRV429,Sedan,Domlur,KR Puram,9.5,Success,Not Applicable,Cash,158.41,4.4,4.6,31.4,Sunday,February,8,Yes,16,No,16.67,OK
OLA101286,2024-04-22,18:27:00,CUST1390,Not Assigned,Mini,JP Nagar,Domlur,6.3,Driver Not Found,No drivers available in area,Not Applicable,0.0,,,0.0,Monday,April,17,No,18,Yes,0.0,OK
OLA101287,2024-02-09,20:24:00,CUST1169,DRV425,Auto,Marathahalli,Electronic City,1.4,Cancelled by Driver,Vehicle breakdown,Not Applicable,0.0,,,0.0,Friday,February,6,No,20,Yes,0.0,OK
OLA101288,2024-06-06,11:25:00,CUST1112,DRV221,Mini,Koramangala,HSR Layout,4.9,Success,Not Applicable,UPI,74.73,5.0,4.9,19.3,Thursday,June,23,No,11,No,15.25,OK
OLA101289,2024-05-20,15:58:00,CUST1107,DRV200,Prime,HSR Layout,Indiranagar,3.9,Success,Not Applicable,Wallet,100.97,4.3,3.4,17.2,Monday,May,21,No,15,No,25.89,OK
OLA101290,2024-06-21,13:05:00,CUST1342,Not Assigned,Bike,Yelahanka,Bellandur,5.7,Driver Not Found,No drivers available in area,Not Applicable,0.0,,,0.0,Friday,June,25,No,13,Yes,0.0,OK
OLA101291,2024-03-07,15:35:00,CUST1416,DRV369,Auto,Yelahanka,JP Nagar,1.5,Success,Not Applicable,UPI,31.67,4.3,3.9,8.3,Thursday,March,10,No,15,No,21.11,OK
OLA101292,2024-06-01,18:15:00,CUST1115,DRV211,Sedan,Marathahalli,Banashankari,5.6,Success,Not Applicable,UPI,121.6,4.5,4.8,18.6,Saturday,June,22,Yes,18,No,21.71,OK
OLA101293,2024-05-31,09:55:00,CUST1131,DRV254,Bike,JP Nagar,BTM Layout,6.9,Success,Not Applicable,UPI,81.73,4.1,4.2,18.0,Friday,May,22,No,9,No,11.84,OK
OLA101294,2024-01-26,17:32:00,CUST1185,DRV411,Auto,Rajajinagar,Domlur,7.2,Success,Not Applicable,Ola Money,82.54,4.5,5.0,26.2,Friday,January,4,No,17,No,11.46,OK
OLA101295,2024-01-17,18:59:00,CUST1029,Not Assigned,Sedan,Rajajinagar,Electronic City,4.1,Driver Not Found,No drivers available in area,Not Applicable,0.0,,,0.0,Wednesday,January,3,No,18,Yes,0.0,OK
OLA101296,2024-03-26,20:07:00,CUST1157,DRV320,Sedan,Airport (KIA),Bellandur,18.9,Success,Not Applicable,Credit Card,297.25,3.9,4.5,41.7,Tuesday,March,13,No,20,No,15.73,OK
OLA101297,2024-02-12,09:38:00,CUST1167,DRV503,Sedan,Whitefield,Electronic City,1.8,Cancelled by Customer,Change of plans,Not Applicable,0.0,,,0.0,Monday,February,7,No,9,Yes,0.0,OK
OLA101298,2024-02-08,14:31:00,CUST1047,DRV277,Prime,Koramangala,Malleshwaram,4.2,Success,Not Applicable,Credit Card,104.33,4.9,4.7,12.1,Thursday,February,6,No,14,No,24.84,OK
OLA101299,2024-06-28,10:36:00,CUST1044,Not Assigned,Mini,Hebbal,Banashankari,1.2,Driver Not Found,No drivers available in area,Not Applicable,0.0,,,0.0,Friday,June,26,No,10,Yes,0.0,OK
OLA101300,2024-01-22,22:39:00,CUST1000,DRV298,Auto,Bellandur,Malleshwaram,18.4,Success,Not Applicable,Debit Card,165.43,4.4,4.5,46.6,Monday,January,4,No,22,No,8.99,OK
OLA101301,2024-03-13,07:29:00,CUST1310,DRV333,Mini,Malleshwaram,MG Road,3.9,Success,Not Applicable,UPI,72.79,4.4,4.2,15.0,Wednesday,March,11,No,7,No,18.66,OK
OLA101302,2024-02-11,17:51:00,CUST1231,DRV383,Prime,Hebbal,Yelahanka,4.0,Cancelled by Customer,Found alternate transport,Not Applicable,0.0,,,0.0,Sunday,February,6,Yes,17,Yes,0.0,OK
OLA101303,2024-03-01,18:54:00,CUST1158,DRV367,Mini,KR Puram,Electronic City,6.6,Success,Not Applicable,UPI,108.7,4.7,4.1,28.3,Friday,March,9,No,18,No,16.47,OK
OLA101304,2024-04-24,07:46:00,CUST1037,DRV344,Auto,Yelahanka,Domlur,7.4,Success,Not Applicable,Credit Card,81.38,4.8,3.7,26.3,Wednesday,April,17,No,7,No,11.0,OK
OLA101305,2024-06-20,14:37:00,CUST1154,DRV307,Bike,Indiranagar,Bellandur,3.3,Success,Not Applicable,Ola Money,39.5,3.7,4.8,12.7,Thursday,June,25,No,14,No,11.97,OK
OLA101306,2024-03-05,11:52:00,CUST1254,DRV437,Auto,Bellandur,Yelahanka,8.2,Cancelled by Customer,Wrong pickup location,Not Applicable,0.0,,,0.0,Tuesday,March,10,No,11,Yes,0.0,OK
OLA101307,2024-06-30,12:20:00,CUST1384,DRV490,Bike,HSR Layout,Koramangala,8.1,Success,Not Applicable,Ola Money,89.68,4.9,4.6,25.2,Sunday,June,26,Yes,12,No,11.07,OK
OLA101308,2024-03-26,07:56:00,CUST1071,DRV322,SUV,Airport (KIA),Marathahalli,3.4,Success,Not Applicable,Credit Card,103.42,4.2,4.8,15.2,Tuesday,March,13,No,7,No,30.42,OK
OLA101309,2024-03-28,18:23:00,CUST1172,DRV201,Mini,Malleshwaram,Jayanagar,5.6,Success,Not Applicable,Cash,82.93,4.1,4.2,18.8,Thursday,March,13,No,18,No,14.81,OK
OLA101310,2024-05-15,11:33:00,CUST1302,DRV513,Bike,Jayanagar,KR Puram,16.8,Success,Not Applicable,Cash,138.89,3.7,3.2,62.1,Wednesday,May,20,No,11,No,8.27,OK
OLA101311,2024-03-15,14:48:00,CUST1233,Not Assigned,Mini,Koramangala,KR Puram,6.8,Driver Not Found,No drivers available in area,Not Applicable,0.0,,,0.0,Friday,March,11,No,14,Yes,0.0,OK
OLA101312,2024-01-17,13:56:00,CUST1213,DRV437,Bike,Domlur,Sarjapur Road,8.7,Success,Not Applicable,UPI,74.13,4.1,3.3,24.6,Wednesday,January,3,No,13,No,8.52,OK
OLA101313,2024-06-15,19:52:00,CUST1117,DRV496,Mini,Marathahalli,Koramangala,13.2,Success,Not Applicable,Cash,176.12,3.6,3.9,30.0,Saturday,June,24,Yes,19,No,13.34,OK
OLA101314,2024-04-20,04:04:00,CUST1410,DRV340,SUV,JP Nagar,Rajajinagar,10.4,Cancelled by Customer,Wrong pickup location,Not Applicable,0.0,,,0.0,Saturday,April,16,Yes,4,Yes,0.0,OK
OLA101315,2024-06-12,18:49:00,CUST1307,DRV226,Sedan,Sarjapur Road,Jayanagar,7.5,Success,Not Applicable,Ola Money,136.02,3.8,4.9,22.7,Wednesday,June,24,No,18,No,18.14,OK
OLA101316,2024-04-09,14:21:00,CUST1090,DRV479,Auto,Koramangala,KR Puram,7.1,Success,Not Applicable,UPI,74.19,3.2,3.3,15.8,Tuesday,April,15,No,14,No,10.45,OK
OLA101317,2024-03-07,07:18:00,CUST1343,DRV331,Sedan,Rajajinagar,Jayanagar,6.9,Success,Not Applicable,Wallet,133.47,4.0,4.2,18.2,Thursday,March,10,No,7,No,19.34,OK
OLA101318,2024-06-26,14:04:00,CUST1039,DRV279,Bike,Koramangala,Marathahalli,2.1,Success,Not Applicable,UPI,29.58,4.1,4.7,8.0,Wednesday,June,26,No,14,No,14.09,OK
OLA101319,2024-04-25,10:32:00,CUST1392,DRV473,Sedan,MG Road,Malleshwaram,2.4,Success,Not Applicable,UPI,68.64,4.4,4.3,14.2,Thursday,April,17,No,10,No,28.6,OK
OLA101321,2024-02-19,13:59:00,CUST1387,DRV379,Mini,Bellandur,KR Puram,8.1,Success,Not Applicable,UPI,107.21,5.0,4.2,19.8,Monday,February,8,No,13,No,13.24,OK
OLA101322,2024-06-12,13:37:00,CUST1382,DRV234,Prime,BTM Layout,Malleshwaram,4.4,Success,Not Applicable,Ola Money,119.72,5.0,4.5,15.9,Wednesday,June,24,No,13,No,27.21,OK
OLA101323,2024-01-10,12:00:00,CUST1292,DRV381,Mini,Banashankari,Yelahanka,12.5,Cancelled by Customer,Booked by mistake,Not Applicable,0.0,,,0.0,Wednesday,January,2,No,12,Yes,0.0,OK
OLA101325,2024-06-08,18:50:00,CUST1427,DRV362,Mini,JP Nagar,Rajajinagar,12.0,Cancelled by Customer,Change of plans,Not Applicable,0.0,,,0.0,Saturday,June,23,Yes,18,Yes,0.0,OK
OLA101326,2024-03-17,17:08:00,CUST1356,DRV332,Bike,Electronic City,Hebbal,16.8,Success,Not Applicable,UPI,126.0,4.0,3.8,58.1,Sunday,March,11,Yes,17,No,7.5,OK
OLA101327,2024-03-19,18:26:00,CUST1011,DRV213,Prime,Yelahanka,HSR Layout,10.0,Cancelled by Customer,Price too high,Not Applicable,0.0,,,0.0,Tuesday,March,12,No,18,Yes,0.0,OK
OLA101328,2024-06-03,15:06:00,CUST1185,DRV258,Mini,Marathahalli,Banashankari,7.8,Success,Not Applicable,UPI,110.35,4.5,5.0,23.4,Monday,June,23,No,15,No,14.15,OK
OLA101329,2024-01-13,09:53:00,CUST1389,DRV481,Auto,Whitefield,Sarjapur Road,12.7,Cancelled by Customer,Price too high,Not Applicable,0.0,,,0.0,Saturday,January,2,Yes,9,Yes,0.0,OK
OLA101330,2024-03-17,20:42:00,CUST1152,DRV251,Bike,Indiranagar,Yelahanka,8.4,Success,Not Applicable,UPI,92.97,4.0,4.8,22.1,Sunday,March,11,Yes,20,No,11.07,OK
OLA101331,2024-01-18,06:37:00,CUST1002,DRV254,Bike,Indiranagar,Malleshwaram,2.3,Success,Not Applicable,Ola Money,53.09,4.9,4.4,10.0,Thursday,January,3,No,6,No,23.08,OK
OLA101332,2024-03-04,06:10:00,CUST1094,DRV491,Auto,MG Road,Koramangala,4.5,Success,Not Applicable,Debit Card,65.11,3.8,4.7,20.1,Monday,March,10,No,6,No,14.47,OK
OLA101333,2024-06-23,13:26:00,CUST1002,DRV467,Bike,Sarjapur Road,Jayanagar,5.9,Success,Not Applicable,Cash,65.18,3.3,4.2,20.4,Sunday,June,25,Yes,13,No,11.05,OK
OLA101334,2024-05-15,09:08:00,CUST1207,DRV502,Sedan,Sarjapur Road,Hebbal,4.7,Success,Not Applicable,UPI,88.88,4.8,4.4,15.5,Wednesday,May,20,No,9,No,18.91,OK
OLA101335,2024-06-03,13:07:00,CUST1207,DRV502,Mini,Marathahalli,Electronic City,7.7,Cancelled by Customer,Price too high,Not Applicable,0.0,,,0.0,Monday,June,23,No,13,Yes,0.0,OK
OLA101336,2024-01-31,21:15:00,CUST1067,DRV220,Mini,BTM Layout,Indiranagar,3.2,Success,Not Applicable,Wallet,72.14,4.8,5.0,13.0,Wednesday,January,5,No,21,No,22.54,OK
OLA101337,2024-05-27,00:13:00,CUST1367,DRV256,Bike,Koramangala,KR Puram,3.5,Success,Not Applicable,Debit Card,39.21,4.9,4.5,16.8,Monday,May,22,No,0,No,11.2,OK
OLA101338,2024-04-04,09:26:00,CUST1193,DRV465,Auto,KR Puram,Jayanagar,5.9,Success,Not Applicable,Credit Card,87.93,3.7,3.7,18.2,Thursday,April,14,No,9,No,14.9,OK
OLA101339,2024-06-18,08:31:00,CUST1140,DRV423,Mini,Koramangala,KR Puram,2.0,Success,Not Applicable,Cash,50.91,,,6.3,Tuesday,June,25,No,8,No,25.46,OK
OLA101340,2024-03-15,08:07:00,CUST1147,DRV272,Mini,HSR Layout,KR Puram,5.0,Success,Not Applicable,Cash,93.07,4.7,4.5,12.9,Friday,March,11,No,8,No,18.61,OK
OLA101341,2024-03-18,16:28:00,CUST1102,DRV341,Bike,Bellandur,Marathahalli,9.0,Success,Not Applicable,UPI,73.81,4.3,3.9,19.7,Monday,March,12,No,16,No,8.2,OK
OLA101343,2024-04-13,01:36:00,CUST1054,DRV323,Bike,Marathahalli,BTM Layout,4.6,Success,Not Applicable,Debit Card,65.33,4.5,3.8,16.4,Saturday,April,15,Yes,1,No,14.2,OK
OLA101344,2024-05-15,20:40:00,CUST1254,DRV470,Mini,Koramangala,Banashankari,8.4,Success,Not Applicable,Cash,130.45,4.0,4.9,25.2,Wednesday,May,20,No,20,No,15.53,OK
OLA101345,2024-02-17,06:19:00,CUST1369,DRV417,Mini,Marathahalli,Domlur,8.2,Success,Not Applicable,Cash,111.18,5.0,4.9,22.1,Saturday,February,7,Yes,6,No,13.56,OK
OLA101346,2024-01-25,11:39:00,CUST1100,DRV325,Sedan,Yelahanka,Bellandur,13.9,Success,Not Applicable,Wallet,223.74,4.3,4.1,40.2,Thursday,January,4,No,11,No,16.1,OK
OLA101347,2024-01-05,17:06:00,CUST1289,DRV270,Mini,Indiranagar,BTM Layout,6.7,Success,Not Applicable,Wallet,102.71,4.9,4.9,16.8,Friday,January,1,No,17,No,15.33,OK
OLA101348,2024-05-20,12:08:00,CUST1113,DRV309,Mini,MG Road,Indiranagar,12.1,Cancelled by Driver,Personal emergency,Not Applicable,0.0,,,0.0,Monday,May,21,No,12,Yes,0.0,OK
OLA101349,2024-01-31,23:41:00,CUST1301,DRV430,Bike,Whitefield,Banashankari,9.4,Success,Not Applicable,Cash,99.11,3.9,4.5,32.7,Wednesday,January,5,No,23,No,10.54,OK
OLA101350,2024-06-10,20:15:00,CUST1022,DRV443,Auto,JP Nagar,HSR Layout,6.4,Success,Not Applicable,Debit Card,85.92,3.7,5.0,28.3,Monday,June,24,No,20,No,13.42,OK
OLA101351,2024-02-25,18:56:00,CUST1169,DRV251,Mini,Sarjapur Road,BTM Layout,1.7,Success,Not Applicable,UPI,61.44,3.9,4.5,8.3,Sunday,February,8,Yes,18,No,36.14,OK
OLA101352,2024-04-25,14:10:00,CUST1013,DRV249,Prime,Sarjapur Road,Koramangala,5.6,Success,Not Applicable,UPI,147.02,4.2,4.4,14.8,Thursday,April,17,No,14,No,26.25,OK
OLA101353,2024-02-15,08:13:00,CUST1101,DRV267,Mini,Indiranagar,Airport (KIA),7.8,Success,Not Applicable,UPI,107.57,4.2,3.9,31.3,Thursday,February,7,No,8,No,13.79,OK
OLA101354,2024-06-09,18:48:00,CUST1153,DRV421,Mini,Whitefield,Jayanagar,10.1,Success,Not Applicable,Credit Card,140.31,4.3,4.2,31.3,Sunday,June,23,Yes,18,No,13.89,OK
OLA101355,2024-04-17,06:48:00,CUST1080,DRV308,Mini,Rajajinagar,MG Road,3.0,Success,Not Applicable,Credit Card,61.04,4.5,4.7,15.1,Wednesday,April,16,No,6,No,20.35,OK
OLA101356,2024-06-22,14:57:00,CUST1302,DRV499,Prime,KR Puram,HSR Layout,2.6,Success,Not Applicable,Cash,91.86,3.8,4.5,9.0,Saturday,June,25,Yes,14,No,35.33,OK
OLA101357,2024-02-14,16:50:00,CUST1227,DRV342,Sedan,Domlur,Jayanagar,4.1,Cancelled by Customer,Change of plans,Not Applicable,0.0,,,0.0,Wednesday,February,7,No,16,Yes,0.0,OK
